Gender,Height,Weight
Female,60.6402661925309,53.58598169350999
Male,73.8261270026308,107.9173444236127
Female,61.1306449195704,50.16993590039509
Male,70.287376218039,92.32044931188959
Female,62.195908169483005,62.27106120784581
Male,68.00260443568979,87.95689264155139
Male,71.6230975707903,99.94337141273962
Male,65.6569205746668,74.02414765113308
Female,63.9952980877785,59.22910178552767
Male,72.3106346028605,91.58615218055402
Male,68.7863163727577,81.61846298711978
Female,67.3571661976723,74.23827381970364
Male,72.69525855305,82.24788359692238
Male,70.94944345261291,86.04797598859034
Female,65.4491063695484,63.77907584901707
Male,67.86431222952561,79.65214316756675
Male,67.4677707514482,77.33051382323802
Male,69.7016376399768,82.2000527085389
Female,62.615281234749794,53.26949860941432
Female,64.4281059378209,64.05388241358783
Male,71.22362744237391,95.13364605440938
Female,60.396830471111,51.20279538351916
Female,60.22190734692921,48.86614968829095
Female,64.854997492309,66.53881295073438
Male,64.0377595555002,73.95784056458982
Female,64.2108661508261,71.76121325213099
Male,71.29197598865329,85.25946447148851
Female,61.3789517735375,58.26152697593645
Female,61.223095142363995,49.547877971636844
Male,63.862041067112294,70.34374935544176
Female,56.53416580808911,44.33593838551247
Female,66.2450180552918,65.22552173914598
Female,65.4990108523165,66.58038396679338
Female,62.602258456669,53.129754897136934
Male,68.84511686839829,84.83449687811506
Female,62.3610923797426,67.4555978394272
Male,70.0406405251763,90.28207993381989
Male,70.116970128596,95.24362153020795
Female,65.56946120845221,62.84045198889696
Female,65.793650605563,63.58441968715516
Male,69.3830474047613,90.97561444193013
Male,69.32222397864021,93.475467460224
Male,69.8980860723227,88.79486508500469
Female,63.034240340451795,59.860717505268944
Male,66.7940077491144,74.960602349008
Female,68.4589107358197,79.90159191322314
Male,69.06903606905401,90.16165629309906
Male,69.8766334089165,81.50199595553929
Male,66.9495911176366,75.49663203499743
Male,76.4929339594115,103.02877410822909
Male,72.1191035791778,93.20936462313188
Female,64.3417048328623,62.73066377608431
Female,64.2182482784235,62.417262226276186
Male,67.3942812009941,76.43981421226697
Male,68.3628584666732,85.82155859297657
Female,60.635208804713294,49.76181415239951
Female,63.3381848169439,65.63686236144461
Female,66.423943654048,60.15380418385618
Female,62.535324788103196,56.62380940079152
Female,63.4670029054455,60.041432897719794
Male,65.2646044561427,76.09287308131606
Female,65.63104779368871,54.069807398541705
Female,68.244709889445,71.78185758650925
Male,69.7517875420475,83.53301442763879
Female,61.2143488490394,51.217538127334876
Male,71.75999092908421,95.92621562869883
Male,68.9386792374231,80.83447551168229
Male,74.458497765373,95.23127269462312
Female,59.762898187123604,47.69643616558228
Female,62.78886778624471,58.999702969311265
Male,71.70111636455971,96.17939236986102
Female,62.114866399197,65.92399572113834
Female,62.68792803937939,52.73994702632472
Male,65.21339180893929,72.05405231698661
Male,71.8795384923435,89.19385928868014
Male,69.2507757859547,79.94654176862453
Female,63.84886030787621,54.92826943472935
Male,69.082119625473,86.60684494424663
Female,69.3031109315133,81.09293695649228
Female,61.5282119837784,53.36735507582985
Male,67.10706562706329,84.76707677606663
Male,73.1930084082932,93.78056259919988
Male,71.70930756930841,93.28067839467892
Male,69.4424211834076,81.70910195177945
Male,67.0478395971856,77.72121540575701
Female,65.81900667250301,77.39525145641063
Male,67.903612050282,80.4458771825893
Male,69.053924064725,77.91636811051973
Male,68.3717836935412,85.4695133073922
Male,69.6743679475224,87.13142298013989
Female,67.1251887734022,76.23260886673485
Male,63.618717286077995,73.78821528574676
Female,59.9864954991926,58.70298014035843
Female,64.00887646980661,69.87663624012256
Female,62.009009623703896,53.96140955614664
Female,66.54760855790279,71.25525155498454
Female,64.7447821030232,64.88906020809573
Female,61.0680538631378,47.76838706809881
Female,60.076240762821705,63.08779004458819
Female,62.031264677257006,58.399492135943156
Female,65.6306033122231,71.59279255978582
Male,69.7311284328782,91.94650432854733
Male,71.1547167578502,86.57318503427894
Female,65.0967760242844,69.134906794248
Female,66.9363105204275,64.7582654200606
Male,66.28724429019161,82.0617278832021
Female,63.018274127320794,51.32643026410675
Female,65.0087932524814,68.51142068750625
Male,67.9799625190845,83.63113746166053
Female,65.6981278803086,66.05455098716604
Male,68.5579507813317,84.39769840461624
Male,68.9925435671764,87.8858900563866
Female,62.5145777561098,58.59255666405323
Female,60.1809766937198,57.30951664206621
Female,63.008067129869794,63.22784560408597
Male,69.1316918736416,76.12457698840618
Female,63.8080495407049,63.90603939092906
Male,68.4953431552723,81.61488902756076
Male,70.7687621567279,85.5979877302619
Male,68.5257336631355,88.04722350602464
Female,65.1358797275796,69.58001146804212
Male,69.1316918736416,76.12457698840618
Male,67.172024442062,80.80883845447062
Male,70.019504685774,89.01775890485527
Female,64.8281846265654,68.05270738536663
Male,67.2477025852977,85.27667664715008
Female,60.92579066319921,52.065389571640466
Female,58.5802901409696,44.71786893861392
Male,71.4097165454652,94.03139583253578
Male,73.6968592231206,105.55954211782667
Female,65.8810596034969,58.515188657917015
Female,63.9867085026774,66.34513646666909
Male,66.7749163303971,73.28215331793325
Male,71.09133217485359,89.8254383556418
Female,60.5195085688511,53.993300823554634
Female,66.136130608575,68.86204777146766
Female,60.398794777895496,56.16905161614111
Male,67.74912968187739,77.96169078822382
Male,69.41066207624,81.97252028838349
Female,67.0134125677726,75.49447777457658
Male,76.4345587137262,103.81516571457306
Female,63.331913040754394,57.20184381464335
Female,65.197125646994,60.334527885387516
Male,69.2082410739386,85.45004665706199
Female,63.652513646781394,60.1864317546643
Male,72.6885141118863,88.10667487768823
Male,70.0201124838092,82.80997086595059
Female,66.1943499787524,76.08327219226942
Male,67.0975857472015,87.97666148531766
Female,62.555425342144794,65.45308938033222
Male,66.7506541256505,81.4389859219267
Male,66.3616356929638,69.54562972039037
Male,69.7701509519637,82.91474010115849
Female,67.3426907135966,65.7366131509385
Male,67.42796157687961,85.91240356931127
Male,72.226732736188,92.2563386567708
Female,64.7708440965374,64.78913209132457
Male,68.8286149599904,89.69251164478142
Male,66.9234367580027,78.75926785305087
Female,70.9321942044308,79.81166850060146
Male,65.2316636955706,80.25418498071416
Male,72.5044101891815,92.81742722931664
Male,67.940578352507,86.78622747475757
Male,71.9886269995038,92.36053931155348
Female,60.161669192944096,59.33939178728851
Male,73.912908382747,103.08220312439832
Male,68.4870776141712,87.87301623357496
Female,60.00525689585421,51.10376544505312
Male,67.0221444834477,87.0329458717965
Male,64.3001741979872,70.52903854841878
Female,64.6402472958549,70.45127836839004
Male,67.1958155305088,88.10381745243943
Female,59.394645461634205,56.341764959796706
Female,65.64671418439771,74.64212468909653
Female,59.631909901369895,49.5693764650475
Male,69.50985236911299,87.64467201590841
Male,64.7176246069987,75.80067055229384
Male,72.73629299326491,95.78534580131814
Female,64.625353074651,64.92983300988607
Male,70.47759130174741,90.831071200963
Female,65.693383720852,68.94027349755015
Female,65.727710786243,65.34108239867234
Female,66.0140320338363,69.98438439950287
Male,67.6684485047045,87.68135499203446
Female,60.026749779278404,46.89558566415619
Female,67.1099662132599,76.2350582194351
Female,61.7814522684375,54.41128110658617
Male,71.317651009031,90.1527115623146
Female,64.3855202463768,65.92975971052427
Male,63.943276046204204,69.82936003367156
Male,70.0406405251763,90.28207993381989
Female,62.892830839633504,59.47984078059485
Male,65.6419185352144,77.20791267901045
Female,64.9914780008242,65.17174865781178
Male,66.51516196021849,81.99169690158939
Male,72.252704720084,93.0928699701867
Male,66.557228572704,77.83104767118779
Male,73.02831551435409,102.314265978013
Female,61.0169136485069,55.58832422209043
Male,69.47110603124699,93.43011955152136
Male,68.0500257764757,78.56059805525125
Male,71.423946436313,88.61614030340786
Male,65.939647420795,80.41540706781986
Male,71.052778593152,87.9968507257269
Male,68.4655715588414,90.72318897248687
Female,63.9936166909938,63.443019292091165
Male,67.4212422817167,79.47579283469578
Male,72.7445445618532,94.52038863361305
Male,66.77643782343371,81.020789221259
Female,59.339568049369795,47.76272337475257
Male,71.45232653527991,92.28269407183053
Female,65.8993869775735,69.64036423976695
Female,62.6041035041875,52.075323219833805
Male,64.9485459017462,76.44591368199193
Male,66.9689359230578,76.83537165464571
Male,70.78222816222299,99.98856328049868
Male,71.104247761678,84.28985276385818
Female,59.4778184925714,55.412429299159946
Female,66.19389152359571,74.30359090177355
Female,58.19008891566,48.560359979063065
Female,60.5520165033181,52.27735439367692
Male,67.9896120611209,82.455273746882
Male,70.77445907039741,87.14646848262649
Male,66.8923146946385,84.46081675075251
Male,65.411491860328,73.01464875248071
Male,68.3598105857093,79.0151088347543
Female,61.9098022031472,64.78436876880099
Female,66.297345404932,74.84961393671654
Female,67.6836069573014,68.61955965861374
Female,61.3244212856293,52.26495657906488
Female,64.469422853858,61.32302704120483
Male,70.9822732131825,83.34456950922926
Female,62.8455330431555,68.15638827375511
Male,68.8194304575907,83.7870032779581
Male,72.30926487084709,92.1905045613167
Male,68.2319485327552,80.09694040287987
Male,67.1800452753145,80.65864279333991
Female,65.656126049222,62.088695359814395
Female,62.621977680966204,48.08146038957236
Male,70.75078013503659,96.45547379519826
Male,71.3870199005143,90.18454310275287
Female,64.4352331456538,55.59400416684599
Female,64.5232741331008,66.49807224624426
Male,67.59911559441521,76.57844852844165
Male,66.2552250484991,80.05290114869638
Female,61.351478067697805,59.09244362017446
Female,63.3347712202818,68.8969605394136
Female,69.6658187244236,75.7134769633937
Female,61.68302857586289,52.80887875448875
Female,66.1137547323962,72.4876341855948
Male,71.4290969498032,93.30570761929359
Male,69.4787441197736,88.27088954228802
Female,61.9682943402663,60.22155386750143
Male,63.1836411236444,67.41237671751368
Female,63.963854562540796,69.72786423111285
Female,60.7862999022937,54.07275874631683
Male,67.3841806165813,83.25270070405467
Male,66.7533700929135,82.51917421153624
Male,70.57332648959449,96.64243775717539
Female,67.303354887169,75.61922400572026
Male,77.4466199509585,105.52887975017146
Female,61.9210484640948,52.559995636504254
Male,72.7617106246435,90.94871508027008
Male,68.8900949391591,88.3061183529284
Female,62.8308677628933,60.35339193643802
Male,68.2864257170627,82.28393481503753
Male,71.6927656587184,87.04543004815751
Female,66.3556474902455,70.12643691017365
Male,68.364634884563,87.98874527644584
Female,62.8392446023182,62.83264185048671
Male,71.3270010663305,93.61485931578413
Male,70.40943679963341,93.59750825644375
Male,69.031825524802,85.39276547374966
Male,66.4023970655201,75.2764352456165
Female,66.5046532313147,65.41301016398019
Male,65.6736434092637,77.13927756137657
Female,63.1185882518193,55.39054627403181
Female,63.443530730621795,59.107071168090656
Male,67.2312608515946,80.7726751381771
Male,65.19398770414661,70.89031173428891
Male,68.1384263518259,87.34855124312627
Male,71.9674817033336,104.10615117357959
Male,66.4451469338002,74.06872238310685
Male,69.1180452520127,92.35001740801727
Male,64.181482934993,77.02014134944254
Female,61.1526182612024,52.2742642588174
Female,62.0290144651524,51.65910690514284
Female,67.9793394462166,72.69757406766836
Female,68.1016740752074,75.6647823804225
Male,67.2558941429024,74.96294538087517
Male,70.116970128596,95.24362153020795
Male,67.27719753097429,79.97238511525298
Male,67.6684485047045,87.68135499203446
Male,69.8766334089165,81.50199595553929
Female,63.887515144597394,56.587247517511415
Male,69.3850625328453,88.27619176602953
Male,65.6415358932932,77.15644749787401
Male,72.888870152212,100.20236680697946
Male,67.9192792827025,89.10728483709346
Female,61.991103315523006,56.36483970384874
Female,63.845212126033,69.51191826337963
Male,68.31724490230219,81.36134844901389
Female,68.5178731493077,70.92955594666883
Male,68.6037964328568,80.20224628722049
Female,60.859949802109696,48.710857173252535
Female,66.5558866343793,71.96769084467165
Female,61.97993469277289,54.390709316367904
Female,58.777124253358004,51.05732018996835
Male,73.4121190256045,99.22605953355772
Female,65.1762534245278,63.50135049406157
Male,66.193759732435,79.84125228118045
Male,70.0995449281213,82.5339521043096
Male,68.2841631248024,84.15853853611236
Male,69.5225670457475,78.91457885066497
Male,68.4148650588014,85.72770952715436
Male,64.20040257523151,79.32155002799394
Female,59.8745007044387,59.506013682027294
Female,58.523290492565,58.41266936814826
Female,68.1527830510768,78.00744665077701
Female,63.944867476943905,62.52217500329353
Male,72.0420431381606,93.88506695612669
Male,72.18942595921341,88.01761977032733
Female,62.22450202218639,60.72485864674865
Female,60.9468462262195,61.98612054787628
Male,69.2195680048631,99.02588714312807
Male,73.498412325145,101.33865442499888
Male,68.0993798003468,83.1493206571745
Female,67.09858325273501,72.88935501600095
Male,70.4832883358863,86.41944526823082
Female,67.460675530594,79.51154985813746
Female,60.350436881690904,49.1139389365487
Male,73.1817674817105,94.72796332044526
Female,61.9910742589966,59.606976214961314
Female,65.8235081753239,72.99121292751133
Male,68.4910721358846,82.19613317934248
Female,64.76883327794721,64.77518437498664
Female,66.2722402345961,64.8392733562664
Male,68.4133661184686,83.46575242920413
Female,65.78114515940021,61.988654388981786
Male,68.2112871008897,86.4476419839909
Male,68.7920508077479,89.66599502490226
Male,69.3820173803323,90.1969886925307
Female,66.6549832763959,72.10482539288948
Female,63.916578341599795,71.11365494409151
Male,71.6388214240745,89.09479649995149
Female,63.1819005014715,65.62808704769712
Male,68.00346379958201,84.53608907033639
Female,65.12929147627,63.071966330705976
Male,63.8749717459608,76.23894338141312
Male,67.0832641697457,82.55795141421788
Male,67.4955751464423,79.47414859573715
Female,68.48136864136599,82.06514233065336
Female,59.7654023621743,60.545347662623946
Female,59.447757709654205,49.03867498757201
Female,60.2762621629998,41.7477583618909
Female,66.6882182114484,72.6894495122443
Male,71.00788825890801,88.03358956076148
Female,67.3862851924034,76.26736268872233
Male,66.4148820603895,70.39524801867215
Male,66.3515413194102,78.00155692608978
Male,71.77420597921059,86.36816548930564
Male,63.234478229414904,72.19758163596947
Male,65.8060149938198,81.18064845625278
Female,66.47795696766771,66.48745669103066
Female,58.19008891566,48.560359979063065
Female,66.6645901535482,69.82995409446752
Male,69.576910461382,82.95702359227576
Female,62.523489410673506,64.70983177668579
Female,63.290223692792,60.46073006075243
Male,67.5994241952902,80.63359029671598
Female,64.7154646660173,66.31051757396241
Male,70.1031643750325,84.67466780950006
Male,70.80193025930821,87.72193966056871
Male,69.88955858175771,92.31446983743594
Female,63.8922616137393,67.57224116218215
Male,69.5184361845722,86.00913255686152
Female,66.5408134231897,68.47953763308327
Female,64.923624559071,55.55868825115078
Male,67.5649415946167,70.84274835696674
Male,69.5782389725199,83.56080329243318
Female,57.397740365323294,48.34736267810779
Male,65.8769377809418,79.06180986280766
Female,65.052618957827,68.08336204200543
Female,64.2580677870656,55.763458047793726
Female,63.9196164201122,63.82377497879998
Male,70.18354988748371,91.20479633658772
Male,64.09800720756441,74.60797398021019
Male,67.6525275866462,85.36649371814826
Male,72.3844934101481,103.5143864263397
Male,71.0790175757451,85.54894678931791
Female,61.98487258540071,62.99022243491306
Female,64.3900334165197,66.17163667524744
Male,63.8506783939551,68.94460790754462
Female,60.573624320353794,57.537703820926964
Female,66.4725675389246,73.74556792090657
Female,64.44752096354321,63.54273933286145
Female,63.4970658194016,61.19668631435849
Female,65.1642016883498,71.16249511632029
Male,67.2599528243859,84.51379248738287
Male,67.45286184256099,72.57913319191562
Female,62.2149230110556,60.1260957374686
Female,62.440426947593295,58.16622742740065
Male,71.9886269995038,92.36053931155348
Female,65.70722450446429,70.78921128387432
Male,70.1433861134691,82.93138813824514
Male,70.8273825769591,89.7775371041776
Female,59.997805559236795,51.551338246747285
Female,65.3612908033044,65.32960326714219
Female,60.8321708083984,57.84782645317017
Male,65.4421255751776,76.82943525842369
Female,64.27404453757279,66.17753857079587
Male,66.3842319328963,73.48977610247344
Female,60.876915043946894,58.99802055847901
Male,67.2688622118818,86.34662522428536
Male,70.15601265027429,84.03163479661121
Male,72.5459925449438,90.34156918477062
Female,63.7851172165417,57.902350569107604
Female,67.0877693447369,71.91951879467392
Male,70.64864687832281,90.67057784303826
Male,69.7310134328264,89.64789831539406
Male,67.9024370702648,78.65188924705211
Female,65.4092266319353,68.73392840735865
Male,72.3919402692833,97.82877120978718
Male,65.3134615369232,74.09772728130609
Female,64.7205744069328,67.81880300741126
Female,66.4375600541888,69.43056006433854
Male,72.34218364197041,97.91176434098122
Female,60.7239751565893,47.02845607941097
Female,59.80509278007461,46.333259175301414
Female,64.16787073655789,65.05123480575156
Male,71.6296782559616,91.40070073160909
Female,66.53896455013,74.431165238452
Female,69.1902638633848,74.4094605944072
Male,65.42698286859121,86.15684741763343
Female,60.857542857259396,63.160999083216616
Female,59.627361648355894,57.608032562389894
Male,68.1739637087841,81.22503624095175
Female,65.1460814235521,62.77008081840908
Female,63.443530730621795,59.107071168090656
Male,69.4761501521454,94.88146735690052
Female,66.3094238826261,63.42808544374905
Male,72.7834260157113,91.09633053687985
Female,65.4316749066955,63.37486778183542
Male,73.8953152272514,94.3644265528014
Female,65.8731063086245,70.72218500360245
Female,64.635679679449,72.62039749892544
Male,70.0773150916612,98.25920442010279
Female,61.6760610936609,56.278244511871435
Male,72.7617106246435,90.94871508027008
Male,64.059623006241,73.03533243452523
Male,68.7537907220922,79.5456676972272
Male,68.3132579294602,79.48156533829142
Female,64.6892164479027,67.04218054133321
Male,71.04335632080459,92.81768634010307
Female,66.842898079791,68.70329069082428
Male,68.92967210836589,82.02159892963687
Female,64.53147801932451,65.35753194794977
Male,64.5904951486658,74.23213408788682
Male,65.8448804890073,74.51484512319085
Male,70.54927971743629,86.78085603617403
Female,63.9952980877785,59.22910178552767
Male,66.8580051449311,80.46891636153308
Male,68.9157716453463,74.91354459427657
Female,68.410117222915,69.61078757564252
Male,67.4677707514482,77.33051382323802
Male,72.69562418764359,100.18341717172395
Female,65.4202438116462,64.73985809057253
Male,67.1401859752249,85.66033990854753
Male,71.3012228276606,101.76698592883355
Male,65.3733665582574,78.44571138186218
Male,67.3237143198475,71.22766531109625
Female,62.2868383725748,63.28651090363464
Male,72.9871714255633,93.72563036367266
Female,65.8731063086245,70.72218500360245
Female,60.4519061759636,55.408725709960905
Female,63.3828014970703,60.13455240213416
Female,66.71937696396479,66.62897769902206
Female,57.112539423358704,44.8122751751862
Female,58.92650270304521,47.77689648446762
Female,65.729153236359,62.48339133156691
Male,61.834849158769906,65.05495811803759
Female,58.97212382995421,51.24494473709892
Female,64.1303410995415,55.01746185424246
Male,66.7056733197167,78.90604995030753
Male,68.2358861491826,84.7051437962175
Female,67.2813582403504,68.49562627672525
Female,60.8895008371525,51.28432911381645
Male,69.20766610545479,84.44878200669639
Female,59.7731590772369,50.27572159187298
Female,66.367317765652,70.95150939338345
Male,69.3318001265486,82.60981495447923
Female,61.1908372582479,60.317505468516124
Male,67.3817728386335,81.33794442831783
Female,60.825766253945105,51.53695330093894
Female,60.3204844248844,52.062094140778
Male,68.9555250979195,92.72686917271866
Male,67.10176040144471,69.49608663859895
Male,70.1769553931397,85.82288588264463
Female,61.8905593072285,50.31238386385999
Female,66.66262718362579,68.59441520353667
Male,69.56934704201849,90.6411454655088
Female,60.270573897179204,55.17840732759886
Female,65.8892012445277,64.87173672674793
Female,66.3323351436742,67.00732823526278
Female,63.2365175403148,59.953867283501474
Female,62.1809970471628,60.7288600063993
Female,65.220797969986,68.75097917171622
Male,69.98189154733261,87.8693777221358
Female,59.7764551910631,54.76845796636065
Male,70.34760169895,86.55347109021419
Male,72.65962869700279,84.45446353295625
Female,68.5054423225546,80.24281791714266
Male,72.226732736188,92.2563386567708
Male,71.3870199005143,90.18454310275287
Male,69.926236680931,89.3589155835119
Male,66.6926712875303,72.00035015116393
Female,60.1505224194368,50.486222446731865
Male,63.580565825301505,64.48946285013518
Male,67.1143608404288,77.46875312410984
Female,60.161669192944096,59.33939178728851
Female,62.805063803755,56.59271800147055
Female,65.8993869775735,69.64036423976695
Female,68.2023846134737,74.2127201762585
Male,70.95959104363409,91.67851150584274
Female,65.0021317970251,66.23719742411664
Male,68.269647594262,78.05304530248344
Female,61.10420512965629,60.41136333046013
Male,71.8102807633512,92.20231452312554
Female,65.47590248531529,70.05329122656741
Male,69.28441879642429,86.1537358375489
Male,70.2359843634208,89.11350414067958
Female,63.6831809886458,57.8773281785623
Male,69.1969826515158,88.11393700392676
Male,66.2964227716638,79.94702016149449
Female,57.882977877878,50.2245158542733
Female,59.556908303315105,52.70385965119159
Male,69.56934704201849,90.6411454655088
Female,61.550860804501106,55.739055910074754
Male,64.9808500234197,68.69652702882446
Male,70.2725823162492,85.6912207408601
Female,64.1528847776115,68.61750910636027
Male,69.7686528442783,90.57018565814427
Female,67.1492063558276,63.30016727133202
Female,63.4141425020296,53.873803621506205
Male,66.014958328424,76.70212481450545
Female,66.83723036941379,69.36334642265425
Female,63.194342693805105,63.290387796837564
Male,70.15601265027429,84.03163479661121
Female,66.8584688683356,69.40474355458265
Male,73.7441928861604,97.59619736870346
Male,68.4221502236242,80.81728828702181
Male,65.1469076866683,69.53417698000518
Male,67.2307718899502,77.57207164998006
Female,68.71741964897471,75.65928631115703
Male,71.6178240738735,91.48032403602708
Female,61.62578316844271,53.8700208253055
Female,63.365932751945294,70.11043659249394
Female,63.1534331787895,61.970585668096554
Male,68.1537017938172,80.8147443494389
Male,70.2136290842041,86.02764820021727
Female,64.92501435712629,64.46379245173726
Male,66.7700394702836,75.06498534977548
Female,67.5466633053304,68.44166770632354
Female,61.4323999425898,57.98936779661348
Female,62.4427571301402,57.389773838586244
Female,63.5178587113688,58.57471290176448
Male,71.70236010442841,97.42617699643294
Female,64.1722773592349,63.42311489255473
Female,61.7414477618806,59.33219024152281
Male,66.6931156219066,84.0827989386384
Female,62.8850630208678,58.223708946528205
Female,70.1759547014681,82.61460283382851
Female,63.43683135984771,64.21932675274243
Female,57.8073228489915,48.85423606498989
Female,65.8710380337067,70.9566176783795
Female,64.0906870957569,63.74348738919905
Female,69.466249813675,76.7093024842617
Male,68.5365827248447,82.23424284508441
Female,60.798270827389004,49.485605813513445
Female,62.19067164266271,54.325529991678835
Male,70.9291250844694,92.24740010339153
Male,68.7930601669446,89.40993456357333
Male,68.00260443568979,87.95689264155139
Male,72.13277786749559,83.52785914781096
Male,72.2447236216435,92.24713627830829
Female,66.7387303757463,65.50426141103819
Male,69.6934080122532,91.39056707564707
Male,67.0600208165061,85.15103662707452
Female,65.9745826070951,73.05629296168094
Female,62.9847704149438,60.48182192635738
Male,69.8284492616355,88.89469368366206
Female,69.466249813675,76.7093024842617
Female,61.98121036545711,53.8965868207165
Male,69.58595623724909,79.90751419586461
Male,68.6947621511413,86.06587162576906
Female,62.93871811198049,56.37805693043019
Male,68.7624575579021,89.03747851097287
Male,66.8777833476298,84.76787833980687
Male,61.470369167262106,58.388316170369954
Female,66.0721927822985,64.68020565979897
Female,66.643322972208,73.55466904672869
Female,60.77105849760979,49.821459332541664
Female,62.5786421572284,58.59430242827518
Male,64.9485459017462,76.44591368199193
Male,69.105846253042,86.27971587018443
Male,66.4815974899995,75.11004052818764
Female,61.472110562733,53.940413462798126
Female,65.88001399699199,59.76605620124919
Male,71.9293400915774,97.5450009327476
Male,67.1920760790597,84.87364878344023
Female,62.576080393610496,50.52093958502327
Female,61.627209233493396,60.933532074153376
Female,62.2994736013515,61.89109055683475
Female,66.6898286494956,79.07412625642607
Male,70.229470039308,88.5169811339478
Male,68.2841631248024,84.15853853611236
Male,69.44230007757399,79.32692643058397
Female,59.7885012639876,49.81717535036969
Male,70.1742946114119,91.49560123376638
Male,66.0799589860269,79.62719555905598
Female,63.1816198271634,61.58642028846242
Male,70.378607812303,87.9721162225395
Male,67.6456197004212,78.10277057185229
Male,66.6877422279383,83.6916283866925
Male,65.4782668048409,74.6101817160513
Female,62.1458607025379,58.49896891221118
Male,67.8039910102957,78.68017699466712
Male,68.4910721358846,82.19613317934248
Male,63.09028976518479,63.73753503651741
Male,63.774862824128,72.85969189547632
Female,62.3024965761823,58.23548242525788
Male,69.5059599786522,87.47181179296841
Male,68.2679185313807,87.75439651854788
Male,69.3707199184009,79.80384302857954
Male,66.9168322971377,72.77091318533716
Female,66.39968697500261,67.41894458488856
Male,69.82748778806729,93.70874578283923
Male,71.23022846299341,96.50318670893307
Female,57.445203571258,40.56068387878206
Female,66.48907439020739,62.82676371783211
Female,63.9896920632008,64.17784131790694
Female,65.6172181433579,72.85716820580826
Male,65.2827406626041,74.37002052332376
Male,66.7524196522147,79.87783233790178
Female,67.129880241637,66.49866367492676
Male,68.25414487813599,81.16119970055202
Female,68.80466486534739,76.17919258435967
Male,69.924374632472,96.04376289973513
Female,64.2952841312693,59.528921604125436
Female,64.21512502495999,66.14357951742116
Female,65.17694711937641,65.92515093790722
Male,72.0772371138461,96.70095688628064
Male,67.35327100955999,77.63716738291362
Male,64.5263409447573,71.00585537826157
Female,64.2556542421888,64.63855686836462
Female,65.2562601612648,62.430101867007465
Female,63.958795160986206,67.24000840136985
Male,70.66024964130109,84.2571782852029
Female,60.9535890911899,54.45137704560106
Male,69.8614390783957,83.37663554663209
Male,64.1247670013316,69.326527851129
Female,66.82440769386729,75.28110577116512
Male,66.0711396118842,73.57360469036206
Female,60.913270908501396,56.167322919440544
Male,73.847017017515,109.72120509676817
Female,59.7985872655286,46.62382923309232
Female,66.6780166253524,62.48150703772352
Male,65.5195414396373,80.87083449912275
Female,63.8536836690749,66.14546181349667
Male,67.0893022736261,74.63809892960103
Female,65.207359450851,68.26508828318669
Male,67.9896120611209,82.455273746882
Male,69.0744920316712,81.36858811147499
Male,70.4854481656936,92.90827885891356
Female,66.5380772533596,65.16529557604169
Male,68.6502179585665,79.84599034431014
Female,60.41475050224,56.56607027351925
Male,68.4870776141712,87.87301623357496
Female,59.3092054959464,47.12872221649853
Female,67.7138727887894,74.08734835154222
Male,65.42698286859121,86.15684741763343
Male,68.0357238794662,78.21584163990576
Female,61.2788124967258,61.27185605902333
Female,61.0434450562291,51.33879679595668
Male,67.1670215163877,84.52926853230989
Male,65.42607816095679,75.22749011931899
Female,63.8888798201699,72.8400165734571
Female,63.64157009378879,55.10912899516969
Male,70.950441232888,98.13080263307963
Female,68.4073819893756,75.10232754854307
Female,67.7694275558389,70.7164315536918
Male,67.479777540048,83.55612355134899
Male,68.058837015473,85.17525714131915
Female,63.5732517683164,59.16513533115549
Male,75.2632015265357,101.35533320962118
Male,67.0035558341377,77.8077648750152
Female,62.337956964236604,48.53619982293094
Female,62.1630680329135,49.101721070403975
Female,56.7854343692644,38.09866438269417
Female,66.3239655671198,67.55743120359745
Female,62.066406179651295,56.11164739909055
Female,59.6170282021774,52.27557213254802
Female,69.3133813369547,70.07309274288131
Male,68.2657235226031,83.90947100633714
Male,72.799224004586,98.98141023805192
Male,67.429826997364,85.47361351480484
Male,67.3800578933842,82.85936142633425
Female,61.177417249355,53.98944026255092
Female,66.3211094228487,65.93083702407172
Female,60.0138637331979,60.47642230204798
Male,65.0385320500325,77.39770913592048
Male,67.272142995153,82.73277693771264
Male,69.2416420300541,87.1352142391156
Male,71.96301517958909,90.71024498626703
Female,67.7429014435532,69.24100187228366
Female,65.2000728688147,67.16717566782938
Male,68.82198028597121,89.63757371340006
Female,62.768073519271795,60.42175985834566
Female,63.422646787116605,62.78993913446309
Female,66.4657417325722,60.22156766701972
Male,74.0079626803179,99.74314805172955
Male,67.7249359840463,81.67024528991436
Female,62.805063803755,56.59271800147055
Male,70.15601265027429,84.03163479661121
Female,61.10420512965629,60.41136333046013
Female,59.047028543888395,50.66967050240314
Male,71.3270010663305,93.61485931578413
Female,63.1667384919388,59.303160223771904
Male,70.280271694611,92.29036833468672
Male,69.8024643604904,78.4902867202661
Male,67.5629128378475,77.68523819057162
Male,68.84301208865851,69.61201947013816
Female,61.0122336535468,49.42704852634967
Female,60.0304337715611,44.31032661206544
Male,68.5168794396837,84.5326685079211
Male,71.2379681926701,94.57143669521052
Male,67.6809190342573,80.39487326407271
Male,72.658071600659,100.64588982865483
Male,63.71495132827621,63.23590700999856
Female,65.3944975208545,66.31963561687274
Female,65.9528407591821,75.64624293306014
